class,plate,mjd,fiber,good,J0390,J0400,J0410,J0420,J0430,J0440,J0450,J0460,J0470,J0480,J0490,J0500,J0510,J0520,J0530,J0540,J0550,J0560,J0570,J0580,J0590,J0600,J0610,J0620,J0630,J0640,J0650,J0660,J0670,J0680,J0690,J0700,J0710,J0720,J0730,J0740,J0750,J0760,J0770,J0780,J0790,J0800,J0810,J0820,J0830,J0840,J0850,J0860,J0870,J0880,J0890,J0900,J0910
OBA,690,52261,217,False,17.3241,17.1486,17.1579,17.0547,17.1763,17.1548,17.1069,17.1342,17.1503,17.2825,17.3034,17.2122,17.2265,17.2477,17.2619,17.2824,17.2944,17.3028,17.3277,17.3454,17.3655,17.3726,17.6703,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806,19.3806
OBA,696,52209,119,True,17.7201,17.5277,17.5304,17.4197,17.5438,17.5247,17.4548,17.4635,17.4684,17.5883,17.6133,17.5223,17.533,17.5591,17.5619,17.5726,17.592,17.6156,17.6308,17.6452,17.6603,17.6828,17.6987,17.719,17.7411,17.7498,17.8409,17.8602,17.7937,17.8223,17.8384,17.8546,17.8685,17.8809,17.8864,17.9117,17.9206,17.9292,17.9461,17.9509,17.9539,17.987,18.0142,18.0435,18.0614,18.0617,18.0849,18.0545,18.0142,18.0522,18.0465,18.0553,17.927
OBA,699,52202,274,True,20.2188,20.0104,19.9345,19.8595,19.9313,19.8778,19.7898,19.7526,19.7565,19.8457,19.8737,19.7741,19.7822,19.8187,19.8043,19.8258,19.7998,19.7932,19.7888,19.7947,19.7702,19.7804,19.8309,19.8713,19.8585,19.8924,19.9184,19.9136,19.8512,19.8292,19.8418,19.8471,19.8939,19.8695,19.8201,19.8721,19.9299,19.8489,19.8702,19.9197,19.9336,19.8474,19.864,19.8616,19.9164,19.9582,19.9907,19.8226,19.6712,19.8134,19.7895,19.7906,19.809
OBA,721,52228,595,True,17.3179,17.3278,17.3214,17.3243,17.3235,17.3692,17.3862,17.3603,17.3694,17.372,17.3985,17.4204,17.4205,17.4346,17.4461,17.4666,17.4724,17.4873,17.52,17.585,17.6048,17.5547,17.5596,17.5711,17.5839,17.6081,17.6328,17.6638,17.6915,17.6759,17.6894,17.7178,17.7363,17.7405,17.7333,17.7653,17.7859,17.8011,17.8126,17.8221,17.8502,17.863,17.8811,17.8891,17.8785,17.8761,17.925,17.9545,17.9712,17.9325,17.9372,18.0141,17.953
OBA,738,52521,462,True,17.5459,17.4208,17.3645,17.3046,17.312,17.2743,17.2228,17.1914,17.1602,17.1711,17.1527,17.1006,17.0811,17.0657,17.0348,17.0204,16.9938,16.9741,16.9526,16.935,16.9317,16.9151,16.9003,16.8879,16.8743,16.8698,16.8995,16.8877,16.843,16.8326,16.8199,16.8178,16.8122,16.8125,16.7946,16.7983,16.792,16.7848,16.7779,16.7735,16.7724,16.7667,16.7683,16.7605,16.7595,16.7597,16.7503,16.7359,16.7419,16.7319,16.7441,16.7532,16.6783
OBA,738,52521,464,True,22.5876,22.942,22.9298,23.207,23.1144,23.1547,23.1506,23.0338,22.8474,22.6829,23.0038,23.161,23.0524,23.0836,23.1696,23.0566,22.6989,22.6005,22.4639,22.5615,22.7641,22.8577,22.7166,22.5901,22.7026,22.8162,22.8772,22.9235,23.0038,22.7718,22.7154,22.8124,22.5439,22.635,22.4671,22.6356,22.7753,22.2376,23.1937,22.5597,21.8814,22.2368,22.4182,22.1632,22.7938,23.0412,22.2121,21.7238,21.0929,21.2727,21.1027,21.8228,21.6319
OBA,754,52232,494,True,17.1623,16.9433,16.8889,16.7716,16.8633,16.8231,16.7347,16.7073,16.6885,16.7801,16.7916,16.6938,16.6848,16.699,16.6836,16.6735,16.6601,16.6553,16.6489,16.6443,16.6571,16.6461,16.6546,16.6537,16.652,16.6628,16.7277,16.7345,16.6621,16.6589,16.6594,16.6642,16.667,16.6714,16.6703,16.6766,16.6775,16.6851,16.697,16.6919,16.6956,16.6995,16.7014,16.7045,16.7085,16.71,16.7143,16.7218,16.7316,16.7128,16.6895,16.7009,16.6134
OBA,763,52235,380,True,22.409,22.7631,22.7807,23.9094,23.625,23.2913,23.3396,23.2149,23.1438,22.9917,22.6717,22.8976,23.3743,23.1168,22.9992,23.1137,22.7924,23.1131,22.7605,22.511,22.9752,23.1662,22.8288,22.7862,23.1447,22.9086,22.9484,23.0377,22.9217,22.7747,23.0462,22.8629,22.5903,22.4589,22.8446,22.5528,22.7056,22.4615,23.0075,22.706,22.5191,22.6893,23.032,22.3632,22.1353,22.2559,22.1473,21.7935,21.3095,21.4707,21.2945,21.0093,21.067
OBA,778,54525,626,True,18.8682,18.6367,18.5935,18.4861,18.6162,18.5679,18.4717,18.4733,18.4682,18.561,18.5647,18.4747,18.4702,18.4752,18.4733,18.4758,18.4612,18.4726,18.4657,18.4843,18.4831,18.4774,18.475,18.492,18.498,18.4907,18.5741,18.592,18.5013,18.4956,18.497,18.524,18.5253,18.5256,18.5338,18.5224,18.5364,18.5412,18.5398,18.551,18.5629,18.5348,18.5639,18.586,18.5815,18.5746,18.5593,18.5604,18.5753,18.5461,18.4498,18.4343,18.473
OBA,787,52320,482,True,19.8259,19.728,19.7034,19.6326,19.6706,19.6218,19.5593,19.5551,19.5474,19.5707,19.5691,19.5077,19.4945,19.4699,19.4711,19.4478,19.4566,19.442,19.4575,19.4237,19.4102,19.4247,19.4163,19.426,19.4193,19.4577,19.5397,19.5552,19.4829,19.4665,19.4493,19.4873,19.514,19.4757,19.4143,19.4853,19.489,19.4643,19.4696,19.4626,19.5393,19.5619,19.5397,19.6177,19.6351,19.5963,19.6104,19.503,19.605,19.3951,19.2726,19.4581,19.5861
OBA,791,52435,181,True,21.8921,22.0108,22.1659,22.318,22.3032,22.6161,22.5005,22.6774,22.6656,22.6116,22.6191,22.5871,22.6974,22.5594,22.6406,22.7035,22.7769,22.5958,22.192,22.4328,22.3639,22.4946,22.6567,22.5561,22.771,22.9116,22.7802,22.8024,22.5595,22.7337,22.7209,22.6274,22.7848,22.636,22.508,22.5611,22.2493,22.367,22.2242,21.8882,21.8019,22.1582,22.569,22.5238,22.0702,22.0343,21.9556,21.8345,21.597,20.9697,21.0584,21.0246,21.2072
OBA,796,52401,482,True,22.0608,22.4643,22.2178,22.4078,22.3785,22.584,22.6587,22.5956,22.8419,22.719,22.7353,22.6186,22.7643,22.887,22.7357,22.6375,22.8659,22.7014,22.2806,22.3053,22.7288,23.1249,23.2749,22.9639,23.2719,23.6148,22.9995,23.0081,23.1987,23.1006,22.8205,22.9143,23.2664,22.9152,22.8464,22.8428,22.6765,22.3428,22.583,22.3799,22.1062,22.7473,22.5339,22.8196,22.1823,21.9536,21.9778,21.4543,21.1521,21.6817,21.1687,21.425,21.0033
OBA,797,52263,546,True,20.6705,20.5768,20.5313,20.4521,20.4206,20.3755,20.2805,20.2402,20.2142,20.2608,20.2316,20.1623,20.1783,20.1542,20.1239,20.1047,20.0852,20.0594,20.0682,20.0179,20.0248,20.0287,20.0159,20.0161,20.0541,19.9711,19.9904,19.9691,19.9283,19.9586,19.9498,19.8897,19.8749,19.8945,19.8753,19.9065,19.9328,19.9232,19.9518,19.8773,19.8903,19.8498,19.8951,19.893,19.9251,19.8792,19.8633,19.8722,19.8231,19.7055,19.7106,19.7882,19.813
OBA,820,52438,421,True,18.3933,18.2022,18.1865,18.0687,18.1831,18.1511,18.0749,18.0696,18.0735,18.1908,18.2078,18.1113,18.1097,18.13,18.12,18.12,18.1309,18.1432,18.1389,18.1416,18.1579,18.1712,18.1714,18.1762,18.181,18.1905,18.275,18.2914,18.2121,18.2171,18.2232,18.2254,18.2323,18.2423,18.2425,18.2566,18.2659,18.2723,18.2878,18.293,18.3045,18.301,18.3127,18.3153,18.3484,18.387,18.3326,18.3208,18.3416,18.3649,18.3792,18.3755,18.261
OBA,836,52376,31,True,17.9642,17.7929,17.7841,17.6691,17.8036,17.7948,17.7076,17.7003,17.7011,17.8196,17.8414,17.7385,17.7429,17.7621,17.7712,17.7767,17.7679,17.7508,17.7847,17.7992,17.8037,17.7969,17.7934,17.8052,17.8098,17.808,17.8672,17.894,17.8251,17.8273,17.8253,17.8365,17.8297,17.8472,17.8657,17.8569,17.854,17.8348,17.8662,17.8716,17.8675,17.8667,17.8833,17.8966,17.9147,17.9082,17.9254,17.8967,17.9059,17.9602,17.9158,17.9027,17.815
OBA,855,52375,370,True,19.1653,18.987,18.9743,18.8837,18.9598,18.938,18.8914,18.8691,18.8346,18.894,18.9109,18.8488,18.8498,18.8557,18.836,18.8221,18.8191,18.802,18.8076,18.8068,18.8365,18.8115,18.7947,18.7948,18.7891,18.8016,18.8485,18.8469,18.7874,18.7934,18.8035,18.7889,18.7926,18.8004,18.8243,18.7812,18.8058,18.7896,18.8028,18.7975,18.8293,18.8557,18.8615,18.8258,18.8486,18.8667,18.9034,18.9677,18.9024,18.8345,18.8943,18.8657,18.7933
OBA,873,52674,82,True,15.7224,15.6007,15.5997,15.5409,15.5993,15.5805,15.5319,15.5115,15.4975,15.5504,15.5553,15.5033,15.5031,15.5063,15.4911,15.4905,15.4808,15.4756,15.4635,15.4521,15.4604,15.4546,15.4558,15.4573,15.4616,15.4616,15.5044,15.5048,15.4504,15.4558,15.4651,15.4595,15.4605,15.4655,15.4669,15.4683,15.4726,15.473,15.4806,15.4854,15.4847,15.4851,15.4901,15.4912,15.4968,15.499,15.4982,15.5059,15.4851,15.4715,15.463,15.4672,15.3861
OBA,890,52583,594,True,17.9128,17.7275,17.6964,17.5977,17.648,17.6049,17.5365,17.5136,17.4968,17.5656,17.5854,17.5053,17.4959,17.5166,17.4906,17.4857,17.4737,17.4768,17.4602,17.4653,17.4673,17.4588,17.4652,17.4754,17.4829,17.477,17.5325,17.5383,17.4742,17.4869,17.4908,17.4939,17.4957,17.5004,17.4959,17.5062,17.5112,17.5259,17.5142,17.5286,17.5459,17.5456,17.541,17.555,17.5888,17.5938,17.5936,17.588,17.5687,17.5759,17.5916,17.6259,17.5282
OBA,899,52620,359,True,20.9794,20.9004,20.893,20.8338,20.9011,20.8945,20.838,20.8318,20.815,20.9024,20.9277,20.8666,20.901,20.9201,20.8627,20.8648,20.9527,20.9476,20.8842,20.8226,20.8944,20.8754,20.9072,20.9111,20.8284,20.7422,20.7365,20.7729,20.8566,20.8332,20.8034,20.6701,20.7304,20.7252,20.4538,20.2973,20.3228,20.2385,20.4303,20.2625,20.1712,20.2167,20.0749,20.0215,20.2644,20.1099,20.115,20.079,19.9383,19.8536,19.8797,19.7742,19.8006
OBA,903,52400,459,True,20.1056,19.98,19.9821,19.9342,19.9699,19.9735,19.9063,19.8604,19.8505,19.8853,19.9441,19.8799,19.86,19.8446,19.8203,19.8432,19.8449,19.8202,19.8372,19.8044,19.7955,19.7821,19.793,19.7226,19.7227,19.7593,19.7256,19.7763,19.7875,19.7469,19.7524,19.7831,19.7564,19.6858,19.6898,19.7123,19.8183,19.7107,19.6963,19.7716,19.7636,19.706,19.7022,19.74,19.5779,19.6646,19.823,19.8958,19.528,19.5725,19.3591,19.3646,19.4616
OBA,914,52721,571,True,19.072,18.9211,18.9148,18.8573,18.943,18.9198,18.8883,18.8893,18.8921,18.965,18.9675,18.902,18.8894,18.9058,18.8949,18.8969,18.8901,18.8839,18.8889,18.8859,18.8783,18.8804,18.8894,18.8861,18.9045,18.8985,18.9589,18.964,18.8991,18.8884,18.8919,18.9105,18.9261,18.9074,18.8933,18.9123,18.9365,18.9633,18.9069,18.9298,18.9383,18.9753,19.0066,19.0034,19.0061,19.0269,18.9721,18.9882,19.0207,18.9591,18.9107,19.0042,18.8806
OBA,915,52443,577,True,16.8694,16.7034,16.7078,16.6166,16.7227,16.7031,16.6404,16.6434,16.646,16.7438,16.7488,16.6629,16.6681,16.6783,16.6781,16.6803,16.6792,16.6827,16.6849,16.6875,16.6967,16.7031,16.7146,16.7204,16.7205,16.7316,16.7999,16.8066,16.7459,16.7502,16.7536,16.7588,16.7652,16.7758,16.776,16.7878,16.7998,16.7958,16.807,16.8103,16.8209,16.832,16.835,16.8231,16.819,16.8439,16.8496,16.8492,16.8399,16.8181,16.8048,16.8016,16.7045
OBA,916,52378,32,True,14.7825,14.6156,14.6348,14.5458,14.6844,14.6956,14.6253,14.6338,14.6491,14.7586,14.7929,14.706,14.7226,14.7439,14.7501,14.7697,14.7871,14.8021,14.8189,14.837,14.8463,14.8545,14.8703,14.8822,14.8992,14.9163,14.9949,15.0246,14.9517,14.9631,14.9764,14.9904,15.0017,15.0114,15.023,15.0336,15.0425,15.0497,15.069,15.0791,15.0878,15.0973,15.1059,15.1164,15.1331,15.1406,15.1398,15.1265,15.1197,15.1147,15.0733,15.084,14.98
OBA,934,52672,401,True,19.3971,19.2785,19.2181,19.1506,19.1681,19.1274,19.0619,19.0598,19.0257,19.0369,19.0351,19.008,18.9723,18.9593,18.9345,18.9404,18.9062,18.8786,18.8765,18.8458,18.8452,18.8136,18.7977,18.7954,18.8041,18.7888,18.79,18.7849,18.7699,18.759,18.7115,18.736,18.7432,18.7139,18.6848,18.7232,18.7357,18.7249,18.7093,18.7311,18.7314,18.7692,18.7596,18.7323,18.7011,18.6523,18.7459,18.7658,18.7358,18.6911,18.6311,18.6847,18.5698
OBA,942,52703,275,True,18.1244,18.189,18.11,18.0487,18.0582,18.24,18.2653,18.1488,18.1781,18.1777,18.3082,18.3487,18.2893,18.2779,18.2971,18.3361,18.3421,18.3724,18.4016,18.5114,18.5574,18.4962,18.5281,18.5336,18.5513,18.58,18.5928,18.6759,18.7321,18.6742,18.6785,18.7437,18.775,18.7727,18.7848,18.7747,18.8081,18.8344,18.8247,18.899,18.933,18.9802,18.9512,18.913,19.0057,19.0723,18.9939,18.997,18.9444,19.0138,19.1417,19.1198,18.9602
OBA,976,52413,470,True,17.5442,17.369,17.3144,17.2354,17.2768,17.228,17.1584,17.1358,17.1111,17.1541,17.1402,17.0749,17.0701,17.0722,17.0407,17.0287,17.0113,16.9974,16.9879,16.9763,16.9841,16.9667,16.9604,16.9609,16.9595,16.9593,17.0037,17.0028,16.9439,16.944,16.9427,16.9393,16.939,16.9399,16.941,16.9359,16.9375,16.9356,16.9391,16.9449,16.9373,16.932,16.9444,16.9359,16.9427,16.944,16.9563,16.9631,16.9408,16.9226,16.8993,16.9167,16.8707
OBA,977,52410,120,True,17.6019,17.4172,17.3878,17.2702,17.3737,17.3233,17.2518,17.2404,17.2304,17.3176,17.3064,17.2096,17.2109,17.2116,17.1905,17.1822,17.1806,17.1802,17.174,17.1678,17.1702,17.1609,17.1595,17.161,17.1639,17.1653,17.2342,17.2333,17.1641,17.1661,17.1649,17.1717,17.1765,17.1753,17.1813,17.1828,17.1852,17.1765,17.1887,17.1913,17.201,17.2024,17.204,17.2024,17.2151,17.228,17.2286,17.2245,17.2202,17.1971,17.204,17.1988,17.0873
OBA,988,52520,624,True,16.6951,16.5027,16.4779,16.3786,16.4625,16.425,16.3633,16.3474,16.3346,16.4157,16.4197,16.3341,16.3302,16.3357,16.3197,16.315,16.3041,16.3005,16.2974,16.3002,16.3061,16.2937,16.2989,16.2974,16.3066,16.3148,16.3736,16.3745,16.3155,16.3168,16.319,16.3224,16.3273,16.3343,16.3322,16.3371,16.3357,16.3341,16.3542,16.3571,16.3547,16.3513,16.3703,16.3613,16.3673,16.3694,16.3675,16.3757,16.3636,16.3295,16.3352,16.3409,16.2308
OBA,993,52710,112,True,18.2283,18.1203,18.087,18.0594,18.077,18.0516,18.0011,17.9857,17.9667,17.9812,17.9728,17.9158,17.9041,17.8964,17.8657,17.842,17.823,17.8176,17.7996,17.7807,17.775,17.7616,17.7605,17.7571,17.7469,17.7425,17.7703,17.7644,17.7233,17.7196,17.7151,17.7133,17.7043,17.7023,17.7001,17.6929,17.6913,17.6849,17.6813,17.6899,17.6804,17.6799,17.673,17.6691,17.6678,17.6743,17.6562,17.6296,17.6218,17.6582,17.6516,17.6559,17.6012
OBA,997,52734,499,True,16.3891,16.2386,16.2718,16.195,16.336,16.3475,16.2946,16.3065,16.3266,16.4511,16.4846,16.3982,16.4157,16.4369,16.4524,16.4648,16.4754,16.487,16.509,16.5202,16.5386,16.552,16.5671,16.5841,16.6026,16.6146,16.7034,16.7253,16.6556,16.6674,16.6763,16.6885,16.7046,16.7184,16.7222,16.7436,16.7537,16.7616,16.7738,16.7873,16.796,16.8047,16.8227,16.8312,16.8461,16.8634,16.8503,16.8498,16.8391,16.826,16.802,16.808,16.6826
OBA,1004,52723,95,True,19.5447,19.6267,19.5804,19.5666,19.6096,19.7307,19.7385,19.6287,19.6651,19.6754,19.7314,19.7736,19.7595,19.7318,19.7463,19.7812,19.8077,19.8461,19.8094,19.8812,19.9616,19.9129,19.9441,19.9533,19.9928,20.0426,20.0025,20.0671,20.1159,20.0689,20.0475,20.1323,20.1923,20.1318,20.0509,20.1085,20.151,20.1924,20.1416,20.1753,20.2821,20.3274,20.2917,20.2153,20.1,20.2022,20.1504,20.4433,20.3528,20.1741,20.1364,20.3187,20.3602
OBA,1053,52468,93,True,19.0756,19.0799,19.0516,19.0524,19.072,19.1935,19.2192,19.1327,19.1617,19.163,19.2474,19.2481,19.222,19.2515,19.2601,19.2745,19.28,19.3479,19.3237,19.3894,19.442,19.4234,19.4284,19.4448,19.4675,19.4777,19.5013,19.5784,19.6496,19.5694,19.5766,19.6301,19.6762,19.6372,19.6315,19.6778,19.6664,19.686,19.6902,19.6522,19.7403,19.8005,19.7207,19.7243,19.7197,19.7212,19.7552,20.002,19.9277,19.4802,19.4789,19.5189,19.6256
OBA,1057,52522,75,True,16.3495,16.1735,16.1663,16.0702,16.1807,16.1511,16.0825,16.0698,16.0561,16.1468,16.1625,16.0786,16.0791,16.0851,16.0742,16.0772,16.0725,16.0714,16.0705,16.0773,16.0873,16.0824,16.0927,16.099,16.1033,16.1052,16.178,16.1834,16.1145,16.1194,16.1239,16.1279,16.1329,16.1349,16.1446,16.1505,16.1569,16.1522,16.161,16.1634,16.1743,16.1711,16.181,16.1852,16.1977,16.1981,16.2041,16.2251,16.2221,16.2092,16.1938,16.1986,16.1016
OBA,1061,52641,395,True,18.3875,18.2042,18.1595,18.0571,18.1139,18.078,18.0058,17.9698,17.944,17.9958,17.9974,17.9271,17.9183,17.9265,17.9023,17.884,17.858,17.8362,17.8233,17.8203,17.8354,17.8171,17.8194,17.8265,17.8151,17.8054,17.8482,17.844,17.7858,17.7766,17.7689,17.7721,17.7706,17.77,17.7567,17.7749,17.7739,17.7714,17.7588,17.7683,17.777,17.7762,17.7616,17.7631,17.7525,17.7702,17.7499,17.7359,17.7529,17.7187,17.7422,17.759,17.7253
OBA,1065,52586,138,False,21.1526,20.9939,20.83,20.7146,20.6879,20.6142,20.4951,20.4532,20.405,20.4075,20.3349,20.2513,20.2284,20.2375,20.206,20.2023,20.1452,20.1159,20.1146,20.1433,20.15,20.126,20.4819,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528,22.528
OBA,1143,52619,179,True,17.5453,17.3256,17.3124,17.1838,17.3169,17.2611,17.1911,17.1869,17.1885,17.3099,17.3145,17.2053,17.208,17.2176,17.2027,17.206,17.2061,17.2164,17.2197,17.2203,17.2363,17.2405,17.2493,17.2577,17.2569,17.2613,17.3499,17.3534,17.2678,17.2734,17.2801,17.2868,17.2903,17.2985,17.3016,17.304,17.3081,17.3136,17.3175,17.3244,17.3386,17.3322,17.3357,17.3331,17.3434,17.3478,17.3658,17.3774,17.3596,17.3598,17.3495,17.3593,17.2413
OBA,1149,53003,144,True,19.8168,19.685,19.6345,19.5715,19.6119,19.5643,19.4902,19.4478,19.4323,19.4512,19.4399,19.3903,19.361,19.3714,19.3355,19.3241,19.2983,19.2761,19.2575,19.2329,19.238,19.2194,19.2111,19.2058,19.2147,19.197,19.2223,19.2141,19.1684,19.1597,19.1695,19.1664,19.1668,19.1633,19.1573,19.1641,19.1773,19.1476,19.1574,19.1596,19.1533,19.1647,19.1631,19.1759,19.1824,19.1956,19.1773,19.142,19.1727,19.2484,19.1973,19.1717,19.1093
OBA,1150,52644,178,True,20.452,20.3203,20.2295,20.1758,20.2121,20.1671,20.1301,20.0875,20.046,20.0435,19.9978,19.943,19.941,19.9221,19.8863,19.8504,19.8191,19.8117,19.783,19.7422,19.7523,19.7583,19.7217,19.6956,19.6761,19.6719,19.6926,19.6749,19.6425,19.6271,19.6187,19.6087,19.5807,19.5673,19.596,19.5544,19.5294,19.5485,19.5639,19.5734,19.5268,19.5081,19.4792,19.5278,19.4719,19.1594,19.2496,19.5758,19.2968,18.9226,18.8376,19.0377,19.2337
OBA,1152,52941,610,True,20.1649,20.0033,19.9484,19.8705,19.8775,19.7881,19.7418,19.7156,19.6885,19.7108,19.6637,19.6088,19.5961,19.5797,19.5429,19.5224,19.4932,19.4788,19.4649,19.4484,19.4258,19.4022,19.4051,19.4052,19.4041,19.3918,19.4374,19.405,19.3662,19.3545,19.336,19.3271,19.3108,19.3151,19.3689,19.3254,19.3053,19.2946,19.3063,19.2562,19.3044,19.325,19.2851,19.3008,19.285,19.2071,19.2765,19.2825,19.336,19.2791,19.1432,19.1721,19.2295
OBA,1153,52933,362,True,20.7197,20.5805,20.5232,20.4441,20.4507,20.4146,20.3515,20.3141,20.2795,20.2587,20.2385,20.2139,20.1676,20.12,20.1152,20.0804,20.0129,19.9053,20.0153,20.0044,19.9169,19.9391,19.9066,19.8567,19.8445,19.8472,19.8703,19.8664,19.8417,19.8337,19.8072,19.7888,19.8182,19.7962,19.7226,19.7326,19.7554,19.7676,19.7518,19.6625,19.642,19.6898,19.7486,19.7426,19.6222,19.4944,19.6778,19.722,19.6063,19.7337,19.592,19.485,19.4773
OBA,1153,52933,426,True,20.3924,20.2719,20.2438,20.15,20.1582,20.1444,20.0932,20.0634,20.0256,20.0554,20.0067,19.9408,19.9219,19.912,19.8577,19.8379,19.8306,19.7787,19.7708,19.7635,19.7149,19.6906,19.6925,19.6445,19.6049,19.6122,19.6313,19.633,19.5964,19.5908,19.5546,19.5606,19.5416,19.5013,19.4741,19.523,19.5122,19.4935,19.4843,19.4468,19.4359,19.4641,19.4538,19.391,19.3385,19.3209,19.3597,19.4418,19.3911,19.1389,19.0144,19.1201,19.392
OBA,1155,52581,254,True,20.0511,19.8883,19.828,19.7599,19.7894,19.7304,19.6497,19.6008,19.5994,19.6434,19.6242,19.5513,19.541,19.5383,19.5161,19.5057,19.503,19.4793,19.4986,19.4855,19.4662,19.4677,19.4379,19.4277,19.4409,19.4467,19.4846,19.4948,19.4256,19.4344,19.442,19.4233,19.4385,19.4458,19.4896,19.4613,19.4469,19.432,19.4626,19.5301,19.4933,19.4932,19.4631,19.4745,19.5833,19.4921,19.4568,19.4597,19.5504,19.4979,19.4307,19.4398,19.4487
OBA,1159,52669,343,False,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,19.4487,23.3634,18.459,17.1521,17.1453,17.1463,17.1378,17.1405,17.14,17.1986,17.1928,17.1404,17.1335,17.1323,17.1332,17.1341,17.1381,17.1284,17.1372,17.137,17.138,17.1401,17.1462,17.148,17.1362,17.1521,17.1492,17.1572,17.1703,17.1508,17.1633,17.1382,17.1352,17.1454,17.1401,17.0642
OBA,1165,52703,213,True,22.4594,22.2072,22.2652,22.4802,22.27,22.6223,22.3871,22.3926,22.2983,22.3234,22.2899,22.3084,22.5876,22.5208,22.6065,22.6987,22.5712,22.4527,22.3478,22.4079,22.5368,22.242,22.3869,22.3693,22.39,22.5966,22.8877,22.8118,22.835,22.8898,22.4612,22.7036,22.487,22.0663,21.8389,22.3038,22.526,22.3975,22.113,22.1659,21.7702,22.0076,22.002,21.9768,21.967,21.6685,21.6716,22.1037,21.5054,20.7112,21.0116,21.1395,20.9846
OBA,1178,52825,453,True,15.4701,15.2775,15.2621,15.1618,15.2602,15.2301,15.158,15.1491,15.1406,15.2368,15.2636,15.173,15.1734,15.1891,15.1714,15.1729,15.1614,15.1615,15.1557,15.1521,15.159,15.1557,15.1643,15.1704,15.1755,15.1826,15.2512,15.2549,15.1848,15.1821,15.1914,15.1972,15.2013,15.2064,15.2089,15.2218,15.2306,15.2268,15.2338,15.2333,15.2445,15.2443,15.2643,15.2648,15.269,15.2726,15.2809,15.2885,15.2951,15.2963,15.2849,15.29,15.1849
OBA,1180,52995,346,True,22.143,22.0892,22.2132,22.2922,22.2862,22.341,22.3363,22.2517,21.977,22.017,22.2359,21.9262,21.8891,22.1115,22.2438,21.8686,21.7937,21.9458,21.5026,21.5661,22.0655,22.1374,21.8124,21.8422,22.4131,22.3469,21.7223,21.8734,22.1433,22.1659,21.8011,22.1358,21.8238,21.6698,21.6386,21.7092,21.5984,20.894,21.3321,21.0846,21.0131,21.4974,20.9587,20.7512,21.3704,20.9314,20.168,20.2425,20.1945,19.7682,20.1981,20.3468,19.8346
OBA,1200,52668,192,True,18.4445,18.2995,18.2266,18.1546,18.1899,18.1479,18.089,18.0727,18.0614,18.0799,18.0564,17.9899,17.9585,17.9583,17.9223,17.9003,17.8796,17.8766,17.8562,17.8333,17.8374,17.8213,17.8112,17.7959,17.7792,17.7801,17.8163,17.8034,17.7519,17.7494,17.7453,17.7405,17.7339,17.7291,17.7263,17.7382,17.7348,17.7384,17.739,17.7364,17.7459,17.7296,17.7459,17.7322,17.7341,17.7094,17.7401,17.7518,17.742,17.7177,17.6994,17.7039,17.6657
OBA,1220,52723,40,True,16.6736,16.5172,16.4281,16.3348,16.315,16.2558,16.1799,16.135,16.095,16.0939,16.0637,16.0041,15.984,15.9647,15.9308,15.9135,15.8942,15.8721,15.8562,15.8463,15.8326,15.8226,15.8115,15.8044,15.79,15.7836,15.8075,15.804,15.7579,15.7535,15.7472,15.7419,15.737,15.731,15.7282,15.7291,15.7287,15.7162,15.7165,15.7211,15.7178,15.7135,15.7145,15.7124,15.7141,15.7125,15.7189,15.7221,15.7099,15.7084,15.7189,15.7198,15.65
OBA,1235,52734,244,True,22.1066,22.2056,22.5029,22.3541,22.4473,22.6494,22.4699,22.6089,22.9695,22.9601,23.0507,22.9454,22.8029,22.5849,22.5436,22.6197,22.5873,22.5938,22.8614,22.7296,22.59,22.6305,22.837,22.9097,23.3867,23.5331,23.5472,23.7027,23.4231,23.3564,23.2151,23.7359,23.2564,22.8655,22.7107,22.7413,22.9866,22.798,23.1287,22.8245,23.1827,22.7493,22.3942,22.1984,22.3075,23.2875,22.8126,22.0344,22.0843,21.5603,21.3759,21.2443,21.6806
OBA,1237,52762,349,True,15.7088,15.4861,15.4203,15.3028,15.3583,15.3156,15.2441,15.2239,15.2058,15.275,15.2763,15.2035,15.2012,15.2095,15.2029,15.207,15.2047,15.206,15.2087,15.2124,15.2256,15.2242,15.2273,15.2291,15.2306,15.2319,15.2989,15.3064,15.2461,15.2519,15.2596,15.2682,15.2735,15.2798,15.279,15.2882,15.2954,15.302,15.3118,15.319,15.3189,15.324,15.333,15.3412,15.3523,15.3536,15.3531,15.3373,15.3139,15.2975,15.2794,15.2898,15.1962
